name	IPA_D0_2	IPA_D0_3	IPA_D3_1	IPA_D3_3	IPA_D3_4	IPA_D7_2	IPA_D7_4	IPA_D7_5	pbs_D0_2	pbs_D0_3	pbs_D0_5	pbs_D3_1	pbs_D3_4	pbs_D7_4	pbs_D7_5
1810065E05Rik	2960.749023	1951.650879	3550.308838	719.291748	5654.240234	5017.658203	2606.175781	3324.433594	4087.395508	3703.461426	4535.657227	1823.0979	582.472473	4900.125	4462.54541
1810073O08Rik	0.214665	0.16803	0.19797	0.591916	0.020177	0.203809	0.167039	0.284807	0.066125	0.203383	0.341864	0.591761	0.194667	0.163846	0.171302
2010001A14Rik	6.033499	7.581907	6.202111	4.741321	6.581651	4.9025	3.843054	4.82813	6.926192	6.562904	9.372446	6.197231	4.999989	9.229476	5.685282
2010001K21Rik	1.680208	1.659789	1.973183	1.522252	1.845031	1.622476	2.887149	1.675566	1.872054	1.92856	2.773121	3.570769	0.885967	1.554809	2.861513
2010001M07Rik	6.671785	6.842083	6.238066	3.399152	13.06774	2.059064	2.088043	5.743105	5.595132	4.923427	14.928835	7.549369	3.508956	25.860275	16.252403
2010002M09Rik	1.871766	1.712694	2.297964	1.865631	3.01018	1.570575	2.938933	2.507315	2.933274	2.55189	2.75458	2.895673	1.316982	2.910822	1.917989
2010003K11Rik	13.606109	21.397127	10.113779	8.535308	11.959807	7.308359	8.916422	12.936981	6.898532	8.512473	16.393326	12.02805	4.799369	17.193336	14.916543
2010004M13Rik	6.03344	9.236813	8.987526	5.997725	9.421734	7.682373	10.895933	7.406571	6.629047	4.456866	6.932878	9.843647	6.230791	9.747933	11.734455
2010007H06Rik	0.27148	0.234233	0.351665	0.42547	0.117336	0.177024	0.187993	0.241084	0.16013	0.194422	0.095092	0.139693	0.377103	0.193535	0.08136
2010008C14Rik	2.337268	2.645457	1.674035	0.927428	2.214844	2.570834	4.441577	2.883613	2.299252	1.684894	1.767062	3.774028	1.330039	2.389915	2.389031
2010009K17Rik	0.231287	0.158054	0.204993	0.1353	0.147657	0.07472	0.162245	0	0.066479	0.224142	0	0.249431	0.121921	0	0.139608
2010010A06Rik	3.216383	4.432097	3.187303	1.815288	5.188826	1.704446	2.574916	1.173001	3.3095	3.428259	9.844694	4.237957	0.668011	5.431622	1.712874
2010016I18Rik	5.531814	4.087601	5.337574	3.841169	5.586316	13.206975	9.856103	9.542328	3.540956	3.543931	6.322489	5.452789	4.223185	5.453899	1.78987
2010103J01Rik	0.67239	0.446366	1.795434	1.42432	2.622982	0.680027	0.606905	0.887555	0.157175	0.537704	0.46093	2.540778	0.827657	2.280297	0.601652
2010109A12Rik	0.33358	0.248128	0.25098	0.147604	0.439016	0.353809	0.241748	0.183008	0.06894	0.479633	0.293129	0.154936	0.111769	0.409202	0.028264
2010204K13Rik	1.189262	1.715435	0.889184	1.409754	1.078474	1.16594	2.046296	2.113454	1.24911	1.017783	1.796122	1.775707	1.915689	1.069493	0.951772
2010315B03Rik	9.612352	7.592187	7.645596	6.051392	8.238573	13.696536	8.480925	8.815972	10.072577	11.095154	9.867844	4.50632	6.568302	8.570992	7.636915
2010320M18Rik	8.640105	8.710609	10.160278	6.558942	12.213175	6.828392	7.325555	10.313737	10.945024	11.272921	11.59049	8.676011	8.299603	13.387811	13.949353
2010320O07Rik	0.179205	0.127253	0.099898	0.334023	0.152831	0	0.049311	0	0.216918	0.32992	0.173765	0.159484	0.131006	0.222083	0.250439
2200002D01Rik	250.396324	271.561264	303.170357	97.198091	521.929794	194.664238	292.613235	273.297653	259.495888	226.382179	440.743729	464.94754	111.248943	398.146683	374.478202
2210009P08Rik	27.736332	31.454405	25.924196	7.621726	26.712931	23.003893	37.972591	19.929647	26.080654	26.671776	26.53228	30.304758	4.797617	33.673134	16.064034
2210011K15Rik	0.258786	0.221478	0.040697	0	0.07172	0.133776	0.12656	0.038121	0.164591	0.076825	0.093897	0	0.032897	0.14529	0.076619
2210016F16Rik	18.776913	15.601379	16.798256	11.019872	18.586157	16.576712	18.982725	18.401199	22.904196	21.376543	23.287031	16.015766	10.244041	16.143799	14.694551
2210016L21Rik	15.768248	15.14532	13.880031	10.082814	12.487969	9.128264	13.822199	12.383142	14.038414	14.634607	17.580591	15.94074	14.442153	11.571382	13.024063
2210039B01Rik	1.522694	3.233253	2.183258	1.753058	2.615051	0.547719	2.013222	1.463591	1.871536	1.764959	2.500552	2.460734	1.812506	1.660232	2.088416
2210406H18Rik	0.021875	0.047153	0.101594	0.095436	0.148052	0.418587	0.314884	0.254323	0.043618	0.047976	0	0.140817	0.039702	0.119619	0
2210406O10Rik	0.193009	0.365844	0.32212	0.127678	0.130012	0.0869	0.124802	0.222649	0.108108	0.089854	0.139751	0.259133	0.302151	0.358681	0.167275
2210408F21Rik	1.583675	1.758984	1.813375	3.071915	1.287923	0.524042	0.814736	0.90074	1.022016	1.425632	1.949137	2.126327	2.849734	1.265426	1.042097
2210408I21Rik	0.345905	0.6423	0.357008	0.878018	0.249741	0.276596	0.35791	0.570818	0.2489	0.431787	0.325016	0.218842	0.787278	0.395174	0.405995
2210411M09Rik	0.342594	0.141848	0.206379	0.193841	0.122958	0	0.234863	0.229169	0.240042	0.155336	0	0	0.645956	0.106901	0.271389
2210414F02Rik	1.405423	0.869328	0.803594	0	0.978468	0.286444	0.321069	0.314424	0.634246	1.029152	0.335689	0.30735	0.233933	0.170281	0.318292
2210418O10Rik	0.943732	0.81628	0.794257	0.874588	0.65534	0.756277	0.708491	0.761174	0.817441	0.929469	0.51192	0.756619	1.24419	0.898456	0.654617
2300009A05Rik	13.15039	9.769984	11.278157	6.515859	14.047621	9.819303	11.471751	15.655142	14.350092	11.307115	15.639047	6.22013	9.833789	14.604319	14.821104
2310001H17Rik	7.927997	6.666264	7.66855	4.190092	7.015416	7.614022	8.644251	10.703688	10.531493	9.727915	8.285252	6.940278	3.764409	7.62252	7.283775
2310009B15Rik	11.583701	9.4193	10.306359	6.130922	12.561374	10.830705	10.664041	12.471912	12.392454	12.23993	12.940929	8.626018	6.10623	11.217278	10.881477
2310010J17Rik	1.444385	2.290788	2.476476	2.225306	2.280033	1.175989	2.570365	2.712846	2.621989	2.38093	2.958839	1.845344	2.090331	3.883894	3.343333
2310011J03Rik	19.462383	17.361542	18.835865	14.100363	17.302427	17.660269	16.630329	20.965023	20.083481	21.003017	20.488325	10.756696	14.204671	16.049244	19.291401
2310014F06Rik	0.473264	0.943021	0.491087	0.484489	0.230965	0.139707	0.352241	0.447999	0.158974	0.436038	0.345426	0.87634	1.454473	0.398587	0.097537
2310015A10Rik	9.933905	9.196027	11.550347	14.593494	5.97799	5.218892	7.862354	5.720977	6.086508	6.290892	9.202833	11.456027	19.535145	9.052407	6.889398
2310016G11Rik	1.612977	0.900983	1.231311	0.914383	2.170351	1.276625	0.886673	1.759021	2.171206	2.235614	3.192567	1.366841	0.554858	1.535147	1.726377
2310022A10Rik	3.737514	4.391495	3.373581	2.597007	2.470263	3.082879	3.385935	4.026989	2.586321	3.202581	2.557685	2.982279	4.826696	3.393667	2.882959
2310022B05Rik	10.416335	9.578126	8.893613	10.128719	6.122253	7.333098	8.824162	9.037722	8.35115	8.730514	9.272693	6.953886	10.760921	7.912832	9.695642
2310030G06Rik	8.789634	7.02899	7.320582	4.772447	6.759535	8.09588	7.827522	7.892698	8.220977	8.057231	6.751108	6.747767	4.503791	8.129927	5.163736
2310033P09Rik	9.412333	8.82201	8.87723	6.768817	11.249572	9.1608	13.15958	13.483007	9.331275	8.020551	11.061466	12.144221	9.644062	9.301748	6.328784
2310034G01Rik	2.098041	1.374473	1.118427	0.938282	1.266685	1.606204	2.44146	1.762437	2.189102	2.091531	2.503779	1.75469	0.79294	0.974263	1.730547
2310039H08Rik	26.443579	22.172375	31.981308	14.759703	42.132347	27.178053	33.016411	34.195011	31.205137	33.407299	33.931034	19.275524	17.370705	27.466894	28.263189
2310040G24Rik	0.492606	1.073407	1.169559	0.847209	0.820211	1.399013	1.42585	1.112819	0.937817	1.073654	0.761602	1.017622	1.439489	0.556473	0
2310043M15Rik	1.14984	1.200214	0.924181	0.306864	1.151448	0.13083	0.557488	0.439091	0.665147	0.818128	1.712737	0.886918	0.813059	0.744636	0.409126
2310043P16Rik	0.085929	0.041036	0.084562	0.137035	0.113528	0.123031	0.070143	0.133862	0.031475	0.09878	0.03851	0.125638	0.093606	0.077256	0.015853
2310047K21Rik	0.514245	0.705728	0.948296	0.617857	0.33781	0.465066	0.557092	0.452928	0.314204	0.382542	0.369367	0.505346	0.959456	0.510189	0.454675
2310057M21Rik	0.987046	0.912732	0.745682	1.138471	0.706977	0.646671	0.623425	1.019294	0.619342	0.673149	0.513191	0.769351	1.159131	0.825001	0.524918
2310058D17Rik	0.880472	0.597816	0.73098	0.573877	0.338073	1.309801	0.665508	0.816128	0.350696	0.612197	0.577425	0.450882	0.717659	0.537139	0.694041
2310061I04Rik	41.86198	45.733193	38.051661	19.439475	49.261967	25.48985	40.507484	39.833434	38.726756	37.126628	55.108211	63.521897	19.737547	41.201463	36.811662
2310068J16Rik	0.2966	0.370993	0.237087	0.016708	0.174089	0.017781	0.122493	0.256515	0.34539	0.268758	0	0.419776	0.41276	0.311272	0.209575
2310069B03Rik	0.530657	0.844003	0.120814	0.889172	0.367881	1.384637	1.538798	0.370523	0.290023	0.247908	0.653974	0.285039	0.200273	1.413039	0.460552
2310074N15Rik	0.375601	0.318571	0.134125	0.219688	0.08883	0	0.185673	0.186148	0.135043	0.068421	0.333678	0	0.580663	0.285943	0.262409
2410002F23Rik	19.994853	22.784519	21.851631	14.794533	18.977935	13.603575	16.833524	26.407949	15.067125	18.431609	16.534059	24.038841	23.449133	18.845873	22.212904
2410004B18Rik	11.04489	9.639977	7.585015	8.255929	10.411146	10.580821	11.010643	11.887894	8.806376	10.778763	10.811321	10.16007	7.884356	10.174391	8.64341
2410004P03Rik	0.276878	0.360773	0.181739	0.304924	0.158943	0.034698	0.180346	0.054847	0.110501	0.245577	0.245675	0.18583	0.259123	0.19513	0.386638
2410006H16Rik	25.030284	13.906997	19.682695	13.504216	26.377219	27.594844	22.167737	32.553135	22.097511	29.44479	20.53923	12.916814	14.352748	21.372478	21.394434
2410017I17Rik	0.057155	0.20552	0.190817	0.024996	0.186296	0.073358	0.056403	0.108815	0.129831	0.130009	0.546708	0.090921	0	0.220708	0.100579
2410018L13Rik	0.513504	0.213894	0.212799	0.343588	0.071502	0.508116	0.414246	0.342924	0.170256	0.082918	0.211168	0.294497	0.198314	0.080747	0.346852
2410022M11Rik	1.43297	1.695528	2.752465	1.691744	2.628385	0.833226	1.375107	2.700227	2.487832	1.813028	2.314295	1.847989	2.102927	1.866413	3.552123
2500002B13Rik	2.194555	1.685649	1.052512	1.012992	0.824455	0.922646	1.148036	1.168146	0.678861	2.132556	0.889276	0.949164	1.511916	1.351559	0.964823
2500004C02Rik	1.955054	1.540963	1.346288	0.834337	1.243671	1.526956	1.207076	1.417218	1.692015	2.076271	2.229964	1.83888	1.705401	1.927685	0.864896
2510002D24Rik	17.720176	15.97558	14.602645	10.969008	17.086917	14.827649	18.097948	22.719136	14.528357	16.734471	21.512222	21.229409	13.833619	14.315836	11.384473
2510009E07Rik	6.869166	5.803269	5.725951	5.55242	4.129975	4.001519	3.699349	5.376285	5.193697	5.71336	4.261673	4.564462	8.524499	5.80537	5.37467
2510016D11Rik	1.421279	1.604075	0.876257	0.786728	0.419163	1.043927	0.5206	0.924633	1.051415	0.758446	1.018399	0.92192	0.503517	0.861966	0.798732
2510017J16Rik	0.21802	0.185937	0.267743	0.224357	0.033852	0	0.256997	0.322469	0.137405	0.183893	0.127449	0.255476	0.309233	0.18476	0.252187
2510039O18Rik	33.504551	26.035551	21.79674	13.685231	22.626265	31.698635	23.855253	31.322903	24.353014	26.531214	29.044678	15.01317	14.580618	23.037241	30.004089
2510046G10Rik	2.14686	1.479007	2.244848	0.908864	3.175474	2.686023	1.37247	2.277876	3.25458	2.979044	2.459847	1.14791	0.553007	2.013652	1.928015
2600006K01Rik	1.210465	1.396161	1.464112	2.019945	0.192922	0.168836	0.315001	0.505987	0.236808	0.693656	0.634461	1.546796	3.586761	0.628838	0.349878
2600014E21Rik	0.1446	0.368624	0.405942	0.314685	0.061351	0.033571	0.109996	0.112232	0.075623	0.093106	0.165319	0.776067	0.819579	0.137453	0.14319
2610005L07Rik	4.095757	3.253801	3.752511	3.94153	2.464354	5.200367	2.697477	4.62322	2.869478	4.005245	2.732788	2.972229	4.647959	3.184707	3.453066
2610008E11Rik	3.490964	3.778302	4.725945	6.679595	2.894453	2.484918	3.448246	2.816379	3.164479	4.39989	3.060618	4.966941	5.756367	4.42085	3.561812
2610017A05Rik	0.065406	0.182467	0.075251	0.159899	0.16867	0.105879	0.188539	0.260668	0.15191	0.051557	0.092216	0.148997	0.031122	0.289329	0.073992
2610020C07Rik	0.171935	0.397116	0.257634	0.283539	0.275687	0.366972	0.198508	0.392846	0.352321	0.583917	0.365206	0.267594	0.310848	0.207578	0.243021
2610021A01Rik	1.54946	1.47226	1.482744	1.798677	1.538579	2.223925	1.720049	2.637213	1.585514	2.258631	1.392992	1.487165	2.551349	1.510334	0.954965
2610027K06Rik	0.095113	0.010987	0.196272	0.117222	0.029441	0.058613	0.255907	0.052785	0.10379	0.06371	0.109475	0.060609	0.173307	0.035801	0.058634
2610028D06Rik	0.259165	0.098686	0.092303	0.081499	0.043547	0.070267	0.049482	0.043221	0.101452	0.045825	0	0.035415	0.316922	0.042273	0.109179
2610029K11Rik	2.255673	2.144118	2.617769	1.692934	1.691341	1.421263	2.021494	1.674993	1.877761	2.549248	3.286277	3.786455	1.349772	1.623345	1.680099
2610035D17Rik	10.834367	8.370462	10.871478	4.585527	11.843503	7.289217	5.084917	8.301212	11.129756	10.996452	14.460757	8.015961	3.846773	11.426194	9.008733
2610037D02Rik	0.317377	0.177083	0.233146	0.294196	0.144109	0.448283	0.108304	0.255786	0.150649	0.187367	0.178239	0.22121	0.60395	0.248884	0.173115
2610042L04Rik	0.093687	0.048125	0.03937	0.066282	0.027864	0	0.064666	0.036941	0.029891	0.01612	0.033988	0.079027	0.100426	0.097558	0
2610044O15Rik8	4.250899	4.097658	4.972718	4.347838	3.626668	3.120807	3.04437	3.789501	4.833283	4.502491	3.552563	3.545244	4.906734	5.085177	3.957921
2610203C22Rik	0.254085	0.190667	0.322562	0.302965	0.10744	0.201004	0.100266	0.069267	0.278919	0.417606	0.298193	0.563506	0.555973	0.117232	0.037133
2610206C17Rik	0.097481	0.089272	0.027085	0.120621	0.161996	0.040806	0.493958	0.07777	0.159652	0.083433	0.087362	0.058425	0.009765	0.136282	0
2610306M01Rik	2.422067	2.855059	3.172443	3.25019	2.662561	1.912021	2.274981	2.654944	2.612531	1.699778	3.053242	2.636116	4.536237	2.981754	3.454891
2610306O10Rik	0.512097	0.529739	0.463339	0.371538	0.202565	0.183152	0.341328	1.001534	0.745809	0.174341	0.208413	0.754605	0.379408	0.14709	0.111651
2610307P16Rik	0.409629	0.322535	0.42255	0.50377	0.07515	0.08207	0.225617	0.18896	0.288021	0.294266	0.141182	0.400442	1.183015	0.399535	0.240258
2610316D01Rik	0.055012	0.130068	0.037468	0.223662	0.018181	0	0.100699	0.018128	0	0.054928	0.101616	0.049295	0.257936	0.107045	0.036573
2610318M16Rik	0.335205	0.258726	0.216565	0.13094	0.470744	0.36037	0.296075	0.547839	0	0.515316	0.10857	0.231236	0.499024	0.276476	0.359414
2610318N02Rik	1.932314	2.468792	1.11673	0.732342	1.698602	2.249242	5.25168	2.190693	3.213151	2.419859	1.247434	3.24048	1.031282	1.337331	1.959484
2610507I01Rik	4.183438	4.702934	4.402247	4.358622	3.536557	2.763321	4.302097	3.98017	4.387067	4.577756	4.000256	6.352699	5.278054	3.413857	3.03893
2610528J11Rik	31.373063	21.550694	29.59855	10.920857	38.649471	41.664466	37.321805	40.289222	33.171514	35.920034	39.372164	15.472712	8.259564	25.096658	27.401713
2700016F22Rik	0.14157	0.119904	0.056784	0.072699	0.325914	0.157836	0.294386	0.25872	0.099961	0.134413	0.342417	0.350711	0.048148	0.251809	0.197015
2700029L08Rik	0.09288	0.058836	0.130121	0.020286	0.119222	0.110262	0.020615	0.099267	0.076474	0.064117	0.065393	0.029117	0.091142	0.025622	0
2700033N17Rik	1.276583	1.376672	1.463504	1.839937	0.332311	0.141254	0.896075	0.642468	0.240833	0.092354	0.438312	1.179443	3.25224	0.77403	0.727885
2700038G22Rik	0.519409	1.226157	0.659582	0.345852	0.517263	0.535555	1.0601	0.822401	0.745647	1.034212	0.384953	0.859012	1.072108	0.262538	0.212834
2700049A03Rik	0.97068	1.008066	0.645637	1.085351	0.71155	0.982934	0.775292	0.826196	0.714973	1.171038	0.727932	0.700415	1.2147	0.649566	0.596774
2700052C19Rik	0.226213	0.220017	0.047153	0.99182	0	0	0.086939	0	0.171222	0	0.288744	0.477064	0.149337	0.152701	0.390064
2700054A10Rik	0.455354	0.405898	0.364407	0.874533	0.374088	0.179266	0.22499	0.148574	0.290711	0.360104	0.504239	0.58695	0.673962	0.257317	0.345593
2700062C07Rik	4.31248	5.202764	4.991236	4.567456	6.468132	4.711445	6.780154	7.007828	4.605875	5.038356	5.298425	8.754035	5.695066	6.35178	8.253227
2700068H02Rik	0.12505	0.272227	0.284438	0.070054	0.274736	0.103141	0.297961	0.192686	0.173283	0.131397	0.229894	0.412277	0.142744	0.299436	0.37999
2700069I18Rik	0.412112	0.29948	0.305683	0.41453	0.126013	0	0.109094	0	0.050252	0	0.134695	0.204821	0.78969	0.232033	0.242073
2700097O09Rik	4.341084	5.088187	4.962278	4.652565	6.48047	2.690114	5.020524	4.261201	4.569147	5.200943	6.868981	5.796614	4.122824	5.285377	2.914301
2700099C18Rik	1.134672	2.7163	0.618621	0.752961	1.118014	2.355581	5.097287	1.487409	1.780692	1.855701	1.999784	3.604577	0.5939	1.560059	1.790066
2810001A02Rik	12.492002	9.902379	11.877772	8.431503	14.132489	13.613054	16.391516	19.616106	12.64529	11.883761	15.901273	13.417006	8.519429	15.991723	14.196901
2810001G20Rik	4.98646	5.998997	4.601974	4.883107	4.021227	5.303341	7.45028	5.078747	4.695818	5.458023	3.864357	5.60035	5.493384	6.44904	6.090449
2810002D19Rik	1.53886	1.195082	1.4023	1.48851	1.018904	1.11292	1.6024	1.090426	1.608655	1.943284	1.22827	1.016105	1.778469	1.30612	0.793249
2810004N23Rik	7.085078	6.36238	6.834141	7.790483	5.014182	6.341689	6.002005	7.427582	6.243801	6.862983	5.758121	5.048341	10.673681	6.055871	6.188287
2810013P06Rik	6.04748	6.325585	6.641895	5.655103	6.811641	4.982352	5.837708	6.60766	8.770743	7.635364	7.701186	6.928937	5.032809	7.710019	5.681758
2810021J22Rik	1.173778	0.871218	1.154063	1.184837	0.920033	1.182222	0.610602	1.830695	1.16334	1.49891	0.989366	1.150969	1.747937	1.282058	1.08681
2810025M15Rik	6.15139	8.008311	6.99717	7.49354	6.380883	5.003008	6.854483	5.976796	5.513307	6.028529	5.63334	9.375413	10.543134	5.942448	5.150255
2810029C07Rik	0.462102	0.523964	0.501835	0.520533	0.62171	0.065871	0.298046	0.424478	0.36254	0.510768	0.533786	0.990151	0.738765	0.546386	0.855059
2810030D12Rik	3.882358	6.837077	4.270716	1.877071	4.166159	2.477006	4.9192	3.059252	3.178155	3.889459	6.832643	3.911372	1.64601	3.863176	3.086702
2810032G03Rik	0.794307	1.186852	1.138622	1.278794	0.359686	0.086	0.337458	0.278524	0.203985	0.394267	0.213379	0.712926	1.772424	0.803867	0.480596
2810039B14Rik	1.694074	1.764765	1.487036	2.090385	1.444821	0.67578	1.820844	1.681752	1.314621	1.417456	1.333912	2.186135	2.294294	1.77127	1.672676
2810402E24Rik	1.358979	1.167603	1.196462	0.910044	1.211622	1.057056	1.155256	1.577963	1.502521	1.394246	1.285183	1.346272	1.203029	1.701899	1.208423
2810403D21Rik	1.107541	0.709805	0.830146	0.683479	1.104912	0.724741	1.281765	1.291598	0.869795	1.047025	0.752178	0.792086	0.756938	2.017951	1.103084
2810404F17Rik	0.039071	0.049862	0.02727	0.021192	0.419297	0.147841	0.13756	0.062024	0.240502	0.538829	0.050773	0.104025	0.028043	0.028656	0
2810405F15Rik	0.200149	0.392398	0.399198	0.328508	0.114781	0.065535	0.095041	0.062535	0	0.1061	0.04263	0.316917	0.150668	0.103359	0.141666
2810405F17Rik	1.745809	1.305453	1.608078	1.340085	1.289365	0.861934	0.811774	1.06653	1.808075	1.361645	1.255568	1.695943	1.008595	2.153359	1.363929
2810408A11Rik	3.353382	2.740412	2.634023	0.932069	4.251954	3.344401	3.378151	3.815429	4.190345	3.42814	4.517528	4.755439	1.001319	3.184978	3.480851
2810408I11Rik	0.352629	0.922191	0.357658	0	0.160968	1.477282	1.246114	0.604488	0.523942	1.113997	0.449279	1.219412	0	0.748118	0.664473
2810414N06Rik	0.420455	0.451983	0.465783	0.649022	0.467907	0.25531	0.345137	0.347831	0.258233	0.669092	0.18414	0.151234	0.442901	0.363151	0.208248
2810428J06Rik	0.056388	0.03021	0.033334	0.013971	0.015792	0.041659	0.049917	0.066716	0.120774	0.108481	0.015908	0.01765	0.049078	0.034006	0.084214
2810429I04Rik	0.015044	0.064965	0.017976	0.131755	0.124748	0.088144	0.090386	0.064316	0.112525	0.143747	0.028178	0.063249	0.181601	0	0.098485
2810430I11Rik	0.092056	0.104166	0.041417	0.134092	0.031444	0	0.087561	0.022353	0.023773	0.047569	0.041515	0.032985	0.244743	0.130245	0.05334
2810433D01Rik	0.808492	1.293589	1.765782	3.713667	0.439346	0.54492	0.865881	0.60484	0.510189	0.542135	1.074255	1.793527	3.435385	1.192802	1.564168
2810449D17Rik	2.033057	1.322925	2.061417	1.26783	2.180891	1.54484	1.533844	2.411799	2.745435	2.313905	2.377295	3.091882	1.883933	1.969599	2.944163
2810454H06Rik	0.233075	0.138246	0.177086	0.175458	0.164796	0.152794	0.225423	0.309843	0.332796	0.353123	0.345298	0.122974	0.29814	0.160012	0.244095
2810455O05Rik	0.945459	1.148765	0.523022	0.655774	0.462086	0.592735	0.915206	0.617586	0.438368	0.723812	0.945869	0.942185	1.00486	0.600309	1.109696
2810459M11Rik	7.898637	4.537236	4.763665	3.125232	5.549032	8.018249	3.642684	6.099894	6.497392	6.633612	4.782444	3.359896	1.673117	7.135261	5.882223
2900005J15Rik	0.767431	0.997473	1.366755	0.785638	0.989519	0.545791	1.157955	1.308094	1.134486	1.064944	0.551725	1.237439	1.501944	0.994271	1.031436
2900026A02Rik	16.1231	11.346928	10.181181	6.439944	11.69894	13.698788	5.419697	8.646789	10.214722	11.576736	10.568933	6.658871	3.494164	10.650339	9.375976
2900041M22Rik	1.127137	1.547387	2.070625	2.207618	0.28919	0.099826	0.600886	0.428922	0.41319	0.421751	0.801441	1.643846	3.018142	0.802505	0.532256
2900052L18Rik	3.790397	4.119152	5.251173	2.454537	4.145402	1.299197	3.03492	2.68813	2.928664	3.420148	3.732597	4.555162	4.423795	4.074195	2.060783
